name,hostelid,city,date,reviewid,reviewtext,value,security,location,facilities,staff,atmosphere,cleanliness
HI Toronto,3856,Toronto,2018-07-16 00:00:00,review11590476,"Solid hostel!

Best one we stayed in in Toronto.
There was an electric storm and their WiFi was out for the whole time we were there, which sucked but it wasn't their fault. Could have gotten it fixed faster when most travellers depend on it to plan/get around.

Nice clean rooms. 
HOT AS HELL IN SUMMER. One air con unit at the one end of the room. But it's right next to someone's bed. So they kept turning it off in the night and everyone else started melting. 

Helpful staff. Nice breakfast. 💃",8,8,6,6,8,8,8
HI Toronto,3856,Toronto,2018-07-15 00:00:00,review11763112,I booked this hostel due to the location. It's easily accessible to many different form to transportation to get to where ever. Staff are super nice and helpful.The bar area in the basement is pretty cool.Some floors/room have updated facilities. All beds have a small safe (similar to hotel rooms) but not all have lockers (my second room did not from what I could tell).  But 10/10 would stay again.,8,10,10,8,10,8,8
HI Toronto,3856,Toronto,2018-07-14 00:00:00,review11585977,"The dorm room was super tight. Barely any space for storing luggage. The common areas were ok, definitely more comfortable than the room itself. Location was good. Breakfast was fine. Hostel over all was a little expensive for something that was that basic. No frills at all. ",4,8,8,6,8,6,8
HI Toronto,3856,Toronto,2018-07-07 00:00:00,review11589722,Excellent place of stay and very friendly staff I must say,10,10,10,10,10,10,10
HI Toronto,3856,Toronto,2018-07-04 00:00:00,review11517737,"Laundry is $9 CAD! Other than that it's fantastic. Go to the crepes spot and have a TFC. Amazing! Right next to St Lawrence, and a easy ride to Kensington. HI is always a good idea.",10,10,10,6,10,10,10
HI Toronto,3856,Toronto,2018-06-28 00:00:00,review11541745,The place is great!Right downtown.Only negative is the bar downstairs.Toronto Argos game was on tv. I asked the bartender twice  to switch on the game even though the place was empty  but he didnt care otherb than that good place,8,8,10,8,8,10,8
HI Toronto,3856,Toronto,2018-06-28 00:00:00,review11484066,It was very clean and the location was very good. The only thing that bothered me was the bathroom. You have a shared bathroom for every room which is great. But it is tiny. You have no space to hang or even put your stuff. There wasn't even a toilet seat cover where I could have put my stuff on. When the bathroom is that small you need some hooks or shelves or even just a shower caddie to put things.,8,6,10,6,8,8,8
HI Toronto,3856,Toronto,2018-06-27 00:00:00,review11493743,"Overall it was a decent hostel facility wise , staff were friendly it's in the city , you get a safe , a power point and a light on your bed . 
My rooms air con didn't work so it was very hot and stuffy in there , the bathroom door was very difficult to open and close which caused a very loud noise so sleeping was an issue . Atmosphere was non existent as of every HI I've stayed at , so it is tough as a solo traveler to have fun. ",6,10,8,8,8,4,8
HI Toronto,3856,Toronto,2018-06-26 00:00:00,review11481848,"Close to different eatry and easy to locate when arriving to Toronto.
The room felt cramped with 2 bunk beds, and it gets hot even with the AC on.
I would recommend if just staying for a couple days, no longer than that.",8,10,10,8,10,8,8
HI Toronto,3856,Toronto,2018-06-26 00:00:00,review11481027,I really do not recommend the bed on the top of a bunk bed because it gets too hot to sleep at night,6,8,10,8,4,6,6
HI Toronto,3856,Toronto,2018-06-26 00:00:00,review11474484,The location is great. I had a private room. It was small but clean and fully functioning. ,8,10,10,8,10,10,8
HI Toronto,3856,Toronto,2018-06-25 00:00:00,review11500179,"Hi Toronto is a great location that is close walking distance to everything. The meal ticket system is awesome, allowing you to use it for breakfast, lunch or dinner ( the wraps are really yummy). The staff are super friendly and helpful. The room was great the only thing we needed was a better blind as we got the morning sun.",8,10,10,6,10,10,8
HI Toronto,3856,Toronto,2018-06-24 00:00:00,review11518824,"One of the best free breakfasts ever! There's a menu to choose from and you can get a Backpacker which is beans, potatoes, toast, scrambled eggs, bacon and fresh fruit. Kitchen isn't bad and it's close to a supermarket so you can cook your own dinners. The bathrooms sometimes run out of soap or hand paper towels. Trivia night is pretty good with free beer if you win. It's close to the Eaton centre, distillery district and st Lawrence's market. There are daily deals for cheap drinks at the bar.",10,10,8,8,8,8,6
HI Toronto,3856,Toronto,2018-06-22 00:00:00,review11491499,"Just ok hostel. I booked this hostel for my last night in Toronto after driving through Canada, and I was glad it was just one night. The bathrooms were not clean, and my 12-bed dorm was crowded, the room was very narrow (kinda like a corridor). The staff was very friendly and the bar in the basement is cool. The location is ok, but it's also next to a shelter, so there were a few strange people around the hostel. Overall, I would not recommend it.",6,8,6,6,10,8,6
College Backpackers,92762,Toronto,2018-09-15 00:00:00,review11821211,Great location. Not a great hostel,6,6,10,4,6,4,6
College Backpackers,92762,Toronto,2018-09-05 00:00:00,review11795965,There was no sense of community in the hostel and it wasn't that great to stay in in general with one common area which was small. However the location was great! ,4,4,8,4,6,2,6
College Backpackers,92762,Toronto,2018-08-31 00:00:00,review11760912,The staff said that they could put my heavy luggage in the storage place and did not. The reception is an unsafe place to put it.,8,10,8,8,10,10,10
College Backpackers,92762,Toronto,2018-08-30 00:00:00,review11797079,Dirty and not the most friendly staff,4,8,6,4,6,4,2
College Backpackers,92762,Toronto,2018-08-30 00:00:00,review11769979,"I was visiting Toronto for the Labor Day weekend and found this the only decently priced accommodation  in the city. I was a little skeptical at first about this place reading the previous reviews But, it could not be further from the truth. The staff were good and helped me drop my bags at the reception since I reached before the 2pm checkin time.  The rooms and bathrooms were quite and cleaned regularly. The USP is the location, which is in the centre of Kensington Market. ",8,6,10,6,4,4,6
College Backpackers,92762,Toronto,2018-08-30 00:00:00,review11754607,"Overall cleanliness is lacking. Needs a good painting all over, hallways could use more lighting, stairwells need to be cleaned",4,4,4,2,4,4,2
College Backpackers,92762,Toronto,2018-08-28 00:00:00,review11761203,"One of the worst hostels that I have ever been.
Dirty, really dirty, unfriendly staff, terrible beds, poor breakfast",2,2,4,2,2,4,2
College Backpackers,92762,Toronto,2018-08-27 00:00:00,review11748145,Reading the reviews about this hostel before i arrived made me super nervous but it was really good. I had no issues with staff or cleanliness and the location is seriously amazing. The wifi is a little hit and miss but i was on the top floor at the end of the hall so it kinda makes sense. The lack of an elevator is also a little annoying but its only four floors so not the end of the world,8,8,10,8,8,6,8
College Backpackers,92762,Toronto,2018-08-26 00:00:00,review11754947,Really really dirty bathrooms. ,2,8,10,4,8,6,2
College Backpackers,92762,Toronto,2018-08-25 00:00:00,review11735691,"Location was pretty great if you're into vegan food or like to party. The rooms were basic and plug sockets were quite sparse. Staff were pretty friendly offered to move some of our group, so we were all in one room together. The showers were decent but the motion sensor for the light was by the door, so if you take longer than 5 minute showers you had to do a mad naked dash to activate it before someone came in. Pretty loud area but you get what you pay for.",8,6,10,6,8,8,6
College Backpackers,92762,Toronto,2018-08-23 00:00:00,review11728844,Love the Kensington location! Easy to walk or catch transport to anywhere in the city. Staff were friendly and genuine,8,6,8,8,10,6,8
College Backpackers,92762,Toronto,2018-08-22 00:00:00,review11768006,"Location is the only thing good about this hostel. It has no atmosphere and everyone is very silo, the staff couldn't give recommendations to anything in the area and there were no events planned on behalf of travellers to meet other people in the hostel. 
Wouldn't recommend staying here",4,6,8,2,2,2,2
College Backpackers,92762,Toronto,2018-08-22 00:00:00,review11723381,"The only good thing about this place was the location in that it was a close walk to downtown Toronto. Overall the whole building was gross, overpriced, and the staff was rather rude. I obviously don't expect resort staff but for $120 for a private room I at least hoped for a clean room. ",4,6,10,6,4,2,4
College Backpackers,92762,Toronto,2018-08-17 00:00:00,review11725777,"Pretty good spot, near pubs and bars. Nice if you want to go out and meet people. ;)",8,6,8,6,8,6,8
College Backpackers,92762,Toronto,2018-08-17 00:00:00,review11712381,"Of all the rentals and hostels I have stayed in, this has been by far the worst experience I have ever had. 
First of all, website charged 48$ CAD that was meant to be deposit fee for me and 2 friends 2 night stay (it was supposed to cover the fees for taxes for our hostel stay). When we got to college backpackers, I was told that I had no deposit fee, instead I paid 48$ CAD commission fee to hostel world, whom they claim to have no affiliation with. I ended paying for taxes on top of rental",2,2,4,2,2,2,2
College Backpackers,92762,Toronto,2018-08-16 00:00:00,review11747002,"Cheap place so cheap experience. 
Many bars in the street, yes, but especially a club below the windows playing music loud & late. It's ok if you know about it and make the choice to go anyway but no ones mentioned it!
Also, the cleanliness could be better: the carpet is gross, the doors are ALL slapping all the time when it's just a screw to turn a bit to arrange that, there is nothing to dry your hands in the toilets!! And don't forget your own padlock for your locker because no provided. 
",6,10,10,4,8,4,2
